NUMBER OF SCRIPLESS SHARES BASED ON INVESTOR TYPE AND CLASSIFICATION;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TOTAL SCRIPLESS
DATE;SHARE CODE;ISSUER NAME;BANK;GOVERNMENT;PRIVATE EQUITY;TRUSTEE BANK;VENTURE CAPITAL;PRIVATE BANK;EXCHANGE TRADED FUNDS;INVESTMENT MANAGER;INVESTMENT ADVISORS;BROKERAGE FIRMS;HEDGE FUND;SOVEREIGN WEALTH FUND;CAPITAL MARKET SUPPORTING INSTITUTIONS AND PROFESSIONS;COMMANDITAIRE VENNOOTSCHAP (CV) OR LIMITED PARTNERSHIP;FIRM;INVESTMENT FUND SELLING AGENT;PEER TO PEER LENDING;PERMANENT ESTABLISHMENT;SOLE PROPRIETORSHIP;CORPORATE;ASSOCIATION/SOCIAL ORGANIZATIONS;STATE OWNED ENTERPRISES;CENTRAL BANK;STATE OWNED COMPANY;DIOCESE;CONFERENCE;CONGREGATION;COOPERATIVES;INTERNATIONAL ORGANIZATION;POLITICAL PARTIES;PARTNERSHIP;EDUCATIONAL INSTITUTION;MUTUAL FUNDS (MF);SECURITIES COMPANY (SC);PENSION FUNDS (PF);FINANCIAL INSTITUTIONAL (IB);INSURANCE (IS);FOUNDATION (FD);INDIVIDUAL (ID);
31-Mar-2026;MBSS;MITRABAHTERA SEGARA SEJATI Tbk;3,538,840;0;0;0;0;2,500,000;0;0;7,919,700;80;0;0;1,470;0;589,200;0;0;0;0;1,552,271,191;0;0;0;0;0;0;480,714;25,000;0;0;1,629,200;0;1,389,577;942,600;7,200;0;32,700;5,200;178,693,967;1,750,026,639
31-Mar-2026;MBTO;MARTINA BERTO Tbk;0;0;0;0;0;5,921,000;0;2,382,700;0;2,119,000;0;0;100;0;8,108,000;0;0;0;0;29,168,100;0;0;0;125,000;0;0;0;0;0;0;0;0;0;37,087,000;2,607,000;0;0;0;267,482,100;355,000,000
31-Mar-2026;MCAS;M CASH INTEGRASI Tbk;946,600;0;19,890,700;2,175,700;0;83,268,800;0;73,240,200;32,011,800;84;0;0;35,200;0;304,600;0;0;0;0;422,814,588;0;0;0;0;0;0;0;0;0;0;22,839,300;0;1,273,000;13,971,239;0;0;32,100;0;195,129,389;867,933,300
31-Mar-2026;MCOL;PRIMA ANDALAN MANDIRI Tbk;172,099;960,707;0;0;0;0;0;0;62,716,373;73;0;0;100;0;0;0;0;0;0;138,508,371;0;0;143,466;0;0;0;0;0;0;0;0;0;1,371,459;3,297;2,870,748;0;0;13,107;148,800,200;355,560,000
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31-Mar-2026;MCOR;BANK CHINA CONSTRUCTION BANK INDONESIA Tbk;16,734,056;2,392,400;711,285,328;0;0;200,000;2,173,600;2,800,000;1,673,485,328;0;0;990,300;9,089,100;802,000;45,614,900;0;0;0;0;1,084,879,493;0;0;0;22,751,563,707;0;0;0;0;0;0;0;0;32,414,700;3,119,452,764;16,053,400;3,301,200;200;203,200;6,241,073,159;35,714,508,835
31-Mar-2026;MDIA;INTERMEDIA CAPITAL Tbk;503,300;0;0;14,000,000;0;0;0;0;728,570,900;0;0;0;100;0;0;0;0;0;0;36,357,457,300;0;0;0;0;0;0;0;0;0;0;0;0;189,324,100;442,159,000;0;0;37,728,000;0;1,445,670,700;39,215,413,400
31-Mar-2026;MDIY;DAYA INTIGUNA YASA Tbk;65,750,400;0;47,070,300;3,119,400;162,829,600;68,376,700;105,800;925,582,500;43,662,200;900,000;0;0;182,127,500;0;0;0;0;0;0;15,223,052,393;0;0;0;0;0;0;0;0;0;0;0;0;139,186,100;34,018,107;207,887,600;0;93,809,500;607,700;7,992,306,200;25,190,392,000
31-Mar-2026;MDKA;MERDEKA COPPER GOLD Tbk;380,257,045;4,816,800;16,223,167;70,066,404;440,782;502,734,520;498,801,104;10,981,393;1,351,169,163;1,649,430;119,286,623;130,061,483;107,726,773;965,700;590,149;0;0;158,993,517;0;12,068,574,035;0;1,229,200;7,393,595;46,008,475;0;0;220,000;3,905;160,061;0;731,000;15,384,564;1,295,763,102;74,272,885;418,054,743;183,289,582;1,858,585,046;28,779,640;4,146,518,485;23,499,732,371
31-Mar-2026;MDKI;EMDEKI UTAMA Tbk;4,996,200;60;0;0;0;0;0;0;1,227,200;0;0;0;100;36,136;2,467,600;0;0;0;0;73,641,465;0;0;0;0;0;0;0;70;0;0;0;0;7,711,984;58,690,758;0;0;0;18;297,503,410;446,275,001
31-Mar-2026;MDLA;MEDELA POTENTIA Tbk;171,100;0;0;0;0;0;0;1,050,400,000;491,912,700;0;4,388,500;0;0;1,378,000;0;0;0;0;20,000;650,376,400;0;0;0;0;0;0;0;0;0;0;0;0;776,132,500;6,157,800;159,500,000;0;0;0;372,388,000;3,512,825,000
31-Mar-2026;MDLN;MODERNLAND REALTY Tbk;2,561,595;0;421,547,110;0;257,500,034;985,000;5,400;200;19,137,900;120,796,550;0;0;825,665,400;6,570,003;0;0;0;0;0;4,577,672,388;0;0;0;0;0;0;0;596;0;0;0;0;42,649,212;1,956,262,158;39,600;69,000;580,157;254,819;4,297,610,898;12,529,908,020
31-Mar-2026;MDRN;MODERN INTERNASIONAL Tbk;55,958,771;0;473,640,918;2,400,000;0;35,155,353;0;100;1,866,009;300,019;0;0;9,174,400;92,537;0;0;0;1,509,450;500,000;1,944,305,227;0;0;0;0;0;0;0;4,000,079;0;0;0;0;163,042,254;31,300,320;0;4,720,000;125,000;37;4,173,538,569;6,901,629,043
31-Mar-2026;MEDC;MEDCO ENERGI INTERNASIONAL Tbk;165,468,227;12,386,819;5,399,816,371;78,834,658;0;16,535,300;378,729,473;6,655,712;74,569,500;6,359,089;3,406,920;32,425,475;30,791,337;3,945,100;34,500;1,664,280;0;0;0;14,510,053,583;5,936,100;2,727,200;1,405,800;18,194,000;730,000;125,000;0;7,500;115,680;0;15,233,000;0;1,393,754,468;40,601,343;394,701,341;3,322,038;918,826,228;31,936,097;1,502,836,113;25,052,128,252
31-Mar-2026;MEDS;HETZER MEDICAL INDONESIA Tbk;1,167,700;0;0;0;0;0;0;0;280,700;0;0;0;100;0;0;0;0;0;0;52,245,800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700,000;0;0;0;1,508,105,700;1,562,500,000
31-Mar-2026;MEGA;BANK MEGA Tbk;60,045;0;167;0;0;20,000;0;20,000;7,985;1,476;0;0;6,844;0;0;0;0;0;0;10,556,411,020;0;0;0;0;0;0;0;0;0;0;0;0;6,151,000;724,079;0;0;1,147,385,470;47;30,135,232;11,740,923,365
31-Mar-2026;MEJA;HARTA DJAYA KARYA Tbk;1,523,300;0;0;0;0;0;0;0;6,943,300;0;0;0;0;0;3,700,000;0;0;0;0;899,420,300;0;0;0;0;0;0;0;0;0;0;0;0;0;8,200;0;0;0;12,475,700;1,304,931,242;2,229,002,042
31-Mar-2026;MENN;MENN TEKNOLOGI INDONESIA Tbk;100;0;0;0;0;0;0;0;4,447,700;0;0;0;0;0;0;0;0;0;0;98,030,300;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;35;1,331,573,804;1,434,052,006
31-Mar-2026;MERI;MERRY RIANA EDUKASI Tbk;452,900;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123,200;0;0;0;0;0;0;0;0;0;0;0;0;0;97,800;0;0;0;0;234,458,600;235,132,500
31-Mar-2026;MERK;MERCK Tbk;5,888,300;0;0;0;0;0;0;651,700;13,200;60,000;0;0;100;0;56,711,920;0;0;0;0;235,900;0;0;0;0;0;0;0;0;0;0;9,668,900;0;0;1,216,100;80,400;20,000;0;0;38,218,480;112,765,000
31-Mar-2026;META;NUSANTARA INFRASTRUCTURE Tbk;0;0;285,507;0;0;18,000;0;0;325,300;5,030;0;0;0;100;0;0;0;0;0;17,594,166,702;0;0;0;0;0;0;0;0;0;0;0;0;0;125,440;0;0;0;0;115,782,115;17,710,708,194
31-Mar-2026;MFMI;MULTIFILING MITRA INDONESIA Tbk;0;0;0;0;0;0;0;0;29,400;0;0;0;200;0;0;0;0;0;0;752,632,700;0;0;0;0;0;0;0;0;0;0;0;0;760,000;13,000;0;0;0;0;4,145,700;757,581,000
31-Mar-2026;MGLV;PANCA ANUGRAH WISESA Tbk;113,900;0;0;0;0;67,000,000;0;0;293,400;0;0;0;100;0;0;0;0;0;0;1,741,243,800;0;0;0;0;0;0;0;0;0;0;0;0;0;12,673,800;0;0;0;0;83,558,411;1,904,883,411
31-Mar-2026;MGNA;MAGNA INVESTAMA MANDIRI Tbk;300;0;49,013,600;0;0;0;0;0;76,817,200;0;0;0;100;0;20,104,700;0;0;0;0;3,017,887,523;0;0;0;0;0;0;0;0;0;0;0;0;60,000,000;700,000;0;0;0;0;186,478,603;3,411,002,026
31-Mar-2026;MGRO;MAHKOTA GROUP Tbk;2,775,700;0;0;0;0;0;0;176,000,000;9,183,600;0;0;0;100;0;0;0;0;0;0;2,882,492,900;0;0;0;0;0;0;0;0;0;0;0;0;0;2,482,872;0;0;0;0;481,510,428;3,554,445,600
31-Mar-2026;MHKI;MULTI HANNA KREASINDO Tbk;3,872,400;0;0;0;0;0;0;0;19,509,200;0;0;0;0;0;0;0;0;0;0;2,951,011,300;0;0;0;0;0;0;0;0;0;0;0;0;0;4,035,000;0;0;0;0;771,572,100;3,750,000,000
31-Mar-2026;MICE;MULTI INDOCITRA Tbk;50,000;0;23,444,400;0;23,444,536;1,367,500;0;14,064,000;129,700;22;0;0;451,600;0;23,444,468;0;0;0;0;368,017,086;0;0;0;0;0;0;0;0;0;0;0;0;662,500;20,665,118;0;0;0;0;124,021,560;599,762,490
31-Mar-2026;MIDI;MIDI UTAMA INDONESIA Tbk;31,848,265;2,711,900;0;57,632,500;0;311,142,500;44,323,116;21,821,581;266,641,889;67;201,555,300;431,621,258;4,687,000;100;0;0;0;0;0;27,554,225,429;0;0;1,581,500;29,143,432;0;0;2,156,200;0;266,700;0;2,317,700;1,846,400;690,804,931;145,162,141;125,745,148;36,328,800;1,069,241,066;20,325,530;2,382,164,347;33,435,294,800
31-Mar-2026;MIKA;MITRA KELUARGA KARYASEHAT Tbk;9,787,916;0;0;40,476,786;0;30,595,600;86,643,543;3,676,500;21,209,678;17,174;61,007,016;345,103,773;290,100;210,000;0;0;0;0;9,300;11,625,954,200;0;100;474,800;26,756,500;0;0;308,000;365,300;116,400;0;0;711,900;574,232,577;1,920,759;290,568,238;11,310,000;491,341,400;12,324,101;272,069,839;13,907,481,500
31-Mar-2026;MINA;SANURHASTA MITRA Tbk;65,285,500;0;100;0;1,621,200;0;0;1,400,003;11,323,442;153;0;0;213,300;1,197,682;56,873;146,153;0;0;0;3,539,545,518;0;0;0;0;0;0;0;88;0;0;0;0;320,016,343;178,966;133;0;623,050;165,421;5,901,976,075;9,843,750,000
31-Mar-2026;MINE;SINAR TERANG MANDIRI Tbk;263,900;0;0;0;900,000;0;0;0;2,028,900;0;57,410,995;0;0;0;0;0;0;0;0;3,442,543,100;0;0;0;0;0;0;0;0;0;0;0;0;10,062,105;360,700;0;0;0;0;570,865,600;4,084,435,300
31-Mar-2026;MIRA;MITRA INTERNATIONAL RESOURCES Tbk;2,727,600;0;0;0;0;0;0;0;0;100,040;0;0;10,100;0;0;0;0;0;0;1,474,745,481;0;0;0;0;0;0;0;50,000;0;0;0;0;150,000;47,343,060;850,000;21,088,888;0;496,700;2,413,014,170;3,960,576,039
31-Mar-2026;MITI;MITRA INVESTINDO Tbk;1,729,005;0;0;0;0;520,000;0;20,000;68,594,500;12,500;0;0;100;40;50,000;0;100,000;0;2,900;3,016,164,509;0;0;0;0;0;0;0;750,000;0;0;1,582,400;0;0;786,817;0;50,000;0;120;660,068,043;3,750,430,934
31-Mar-2026;MKAP;MULTIKARYA ASIA PASIFIK RAYA Tbk;56,100;0;171,964,400;0;0;10,000,000;0;0;232,300;0;0;0;0;1,200;0;0;0;0;0;183,480,600;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;284,265,300;650,000,000
31-Mar-2026;MKNT;MITRA KOMUNIKASI NUSANTARA Tbk;0;0;175,738,200;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;2,022,952,867;0;600;0;0;0;0;0;380,000;0;0;0;0;415,010,000;400,033;0;0;275,587,200;4,600;2,609,921,400;5,499,995,000
31-Mar-2026;MKPI;METROPOLITAN KENTJANA Tbk;1,112,939;0;0;0;0;0;18,100;0;0;59;0;17,100;100;0;0;0;0;0;0;88,479,158;0;0;0;0;0;0;0;0;0;0;5,548,396;0;2,283,600;35,952,278;29,966;10,100;900,000;0;24,063,258;158,415,054
31-Mar-2026;MKTR;MENTHOBI KARYATAMA RAYA Tbk;5,378,300;0;3,360,000;0;0;154,500,000;0;0;1,066,500;0;0;0;200;0;0;0;0;0;0;1,738,749,567;0;0;0;0;0;0;0;0;0;0;0;0;0;66,300;100,000;0;0;100;9,218,417,617;11,121,638,584
31-Mar-2026;MLBI;MULTI BINTANG INDONESIA Tbk;31,532,100;0;20,000;284,600;22,798,300;11,542,500;0;8,122,400;4,790,200;293,300;0;14,852,420;665,100;677,100;182,000;0;0;0;0;170,308,000;0;0;0;1,061,900;0;0;0;0;0;0;399,100;0;13,471,000;11,336,780;6,774,900;200,000;10,650,500;114,100;50,421,400;360,497,700
31-Mar-2026;MLIA;MULIA INDUSTRINDO Tbk;102,705,402;21,163,033;2,000;0;0;331,592,500;1,019,500;5,414,500;4,377,280;17,560;0;488,700;100,100;0;0;0;0;0;0;5,620,710,510;0;0;0;0;0;0;0;190;0;0;209,971,100;0;65,911,855;1,722,809;43,621,376;18,750,050;170,000;2,500;127,839,065;6,555,580,030
31-Mar-2026;MLPL;MULTIPOLAR Tbk;19,848,157;50;24,500;0;63;3,043,282,348;0;6,113,889;1,616,173,818;20,332;0;0;13,325,610;750,000;713,125;0;0;0;0;361,298,875;0;0;0;2,550,000;0;0;0;97,450;0;0;0;0;155,806,455;41,626,342;318,351;2,799,164;1,600,188;5,095,058;5,367,054,711;10,638,498,486
31-Mar-2026;MLPT;MULTIPOLAR TECHNOLOGY Tbk;77,665;0;0;0;0;2,790,000;9,800;0;88,447,000;0;0;0;100;4,000;0;0;0;0;0;1,748,942,100;0;0;0;0;0;0;0;0;0;0;31,000,000;0;25,700;2,067,235;0;0;0;0;1,636,400;1,875,000,000
31-Mar-2026;MMIX;MULTI MEDIKA INTERNASIONAL Tbk;301,300;0;0;0;0;0;0;0;189,347,200;0;0;0;200;13,200;0;0;0;0;0;3,025,774,290;0;0;0;0;0;0;0;0;0;0;0;0;0;124,820,712;0;0;0;0;1,460,168,478;4,800,425,380
31-Mar-2026;MMLP;MEGA MANUNGGAL PROPERTY Tbk;1,559,945;0;1,092,607;0;0;500,000;0;0;5,152,700;1;0;0;734,100;100;0;0;0;0;0;6,469,272,599;0;0;0;0;0;0;0;0;0;0;0;0;0;32,306,036;563,800;0;100,000;0;376,852,720;6,888,134,608
31-Mar-2026;MNCN;MEDIA NUSANTARA CITRA Tbk;208,117,969;28,536,000;106,149,600;141,586,800;500;2,945,000;11,155,000;22,303,200;644,188,696;4,300,109;62,386,800;917,400;3,975,200;8,395,900;85,000;0;0;0;6,978,900;7,378,619,596;3,300;145,210,600;0;55,000;0;0;0;0;0;0;166,014,923;0;2,132,578,285;497,189,061;347,524,655;4,340,081;74,592,100;519,600;3,051,116,733;15,049,786,008
31-Mar-2026;MOLI;MADUSARI MURNI INDAH Tbk;30,746,186;38;0;0;0;0;0;0;2,734,934;0;0;0;100;2,583;0;0;0;0;0;1,481,264,057;0;0;0;584;0;0;0;0;0;0;0;0;42,163,201;710,901;1,861;0;18,450;583;408,636,223;1,966,279,701
31-Mar-2026;MORA;MORA TELEMATIKA INDONESIA Tbk;6,757,800;0;0;0;0;1,325,321,400;0;0;3,747,747,000;0;0;0;12,575,100;0;1,163,453,110;0;0;0;0;16,195,314,349;0;0;0;0;0;0;0;0;0;0;0;0;62,500;1,175,780,800;0;0;122,700;7,500;19,526,432;23,646,668,691
31-Mar-2026;MPIX;MITRA PEDAGANG INDONESIA Tbk;925,100;0;0;0;0;0;0;0;0;0;0;0;0;2,738,000;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;1,847,200;0;0;0;0;482,063,808;487,574,308
31-Mar-2026;MPMX;MITRA PINASTHIKA MUSTIKA Tbk;20,551,278;15,432,741;32,500;7,502,600;0;1,820,000;2,626,500;2,058,200;38,582,900;25,023;0;45,424,600;875,100;18,500,200;0;0;0;0;31,800;2,775,869,126;0;0;543,800;41,600;0;0;0;0;0;0;0;0;315,900,152;39,527,430;34,821,619;513,900;15,934,300;435,000;1,049,912,907;4,386,963,276
31-Mar-2026;MPOW;MEGAPOWER MAKMUR Tbk;76,000;0;0;0;0;0;0;0;0;2,027,100;0;0;100;0;0;0;0;750,000;0;52,157,989;0;0;0;0;0;0;0;0;0;0;0;0;0;366,319,914;0;0;0;100;395,665,850;816,997,053
31-Mar-2026;MPPA;MATAHARI PUTRA PRIMA Tbk;28,710,804;0;0;822,500;0;42,994,238;0;706,200;53,181,700;300,002;0;0;2,333,610;1,000,000;98,000;100,000;0;0;5,000;7,133,149,062;0;100;0;29,100;0;0;0;0;0;0;1,148,862,825;0;141,105,100;35,644,947;4,739,700;5,247,500;63,461,316;10,551;4,303,202,174;12,965,704,429
31-Mar-2026;MPRO;MAHA PROPERTI INDONESIA Tbk;5,200;0;0;0;0;0;0;0;52,800;61;0;0;100;0;0;0;0;0;0;2,467,675,000;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;1,137,266,800;3,605,000,000
31-Mar-2026;MPXL;MPX LOGISTICS INTERNATIONAL Tbk;127,400;0;0;0;0;0;0;0;4,488,400;0;0;0;0;0;0;0;0;0;20,000;78,112,100;0;0;0;0;0;0;0;0;0;0;0;0;0;2,169,220;0;0;0;0;315,097,547;400,014,667
31-Mar-2026;MRAT;MUSTIKA RATU Tbk;300;0;230,000;0;227,200;0;0;0;1,638,400;0;0;0;100;0;2,000;0;0;0;0;27,500,500;0;0;0;0;0;0;0;0;0;0;0;0;0;437,500;0;0;0;0;90,431,100;120,467,100
31-Mar-2026;MREI;MASKAPAI REASURANSI INDONESIA Tbk;31,894,270;0;7,743,656;0;0;89,059,268;0;0;701,265;4,267,611;0;0;115;0;0;0;0;0;0;218,964,147;0;0;0;0;0;0;0;86,430;0;0;0;0;1,808,500;701,451;0;13,850,448;77,011,953;34;66,442,276;512,531,424
31-Mar-2026;MSIE;MULTISARANA INTAN EDUKA Tbk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,370,300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;333,637,454;360,007,754
31-Mar-2026;MSIN;MNC DIGITAL ENTERTAINMENT Tbk;429,202,255;0;0;95,297,621;0;0;111,769,814;33,924,500;1,883,330,422;1,091;0;29,808,886;930;5,000;0;0;0;0;866,422,400;16,002,581,045;0;0;235,500;0;0;0;0;856,700;45;0;2,304,832,235;0;522,475,554;5,903,063,784;359,453,708;100,810,900;64,245,200;0;1,615,478,115;30,323,795,705
31-Mar-2026;MSJA;MULTI SPUNINDO JAYA Tbk;14,316,400;0;0;0;0;0;0;0;21,154,400;0;0;0;0;0;0;0;0;0;0;803,611,744;0;0;0;0;0;0;0;0;0;0;0;0;4,673,200;56,384,400;0;0;0;0;456,212,756;1,356,352,900
31-Mar-2026;MSKY;MNC SKY VISION Tbk;2,671,298;0;0;0;0;23,684,300;0;33,195,800;7,851,272;53;0;0;820,516;0;2,280,000;0;0;0;2,631,200;1,432,661,600;0;0;0;0;0;0;0;0;0;0;0;0;31,044,400;29,079,008;0;0;0;0;428,451,033;1,994,370,480
31-Mar-2026;MSTI;MASTERSYSTEM INFOTAMA Tbk;5,680,619;0;0;0;0;0;0;0;7,164,000;1,300,081;50,000,000;45,386,800;164,000;0;0;0;0;0;0;4,233,000;0;0;0;2,331,800;0;0;0;0;0;0;0;0;126,529,900;1,516,900;12,446,500;4,719,100;48,343,900;832,400;160,767,200;471,416,200
31-Mar-2026;MTDL;METRODATA ELECTRONICS Tbk;17,063,689;6,985,460;0;82,297,795;0;1,194,000;15,033,300;1,526,500;800,110,595;13,014,731;0;783,800;3,565,900;0;0;0;0;0;40,300;1,181,248,728;0;0;0;0;0;0;0;3,803,590;0;0;4,756,000;0;570,651,310;60,761,242;9,794,730;1,887,100;36,083,110;8,230;4,959,974,895;7,770,585,005
31-Mar-2026;MTEL;DAYAMITRA TELEKOMUNIKASI Tbk;1,659,381,039;4,461,466,500;0;120,774,200;111,900;500,000;188,829,965;0;71,836,042;8,418;0;3,540,109,704;2,648,989;511,100;2,294,200;0;0;0;55,500;9,070,222,191;0;312,500,000;2,014,500;45,262,794;0;0;0;7,100;5,362,000;0;0;4,274,200;1,672,593,517;14,050,605;335,603,920;4,921,200;279,345,000;156,222,000;1,586,842,816;23,537,749,400
31-Mar-2026;MTFN;CAPITALINC INVESTMENT Tbk;408,408,850;0;43,000,500;0;115,900,000;0;129,131,900;25,590,750;9,850,000;8,760;0;0;100,100;2,143,400;12,187,000;0;0;0;0;11,389,353,122;0;352,012,600;0;0;0;0;0;0;0;0;9,927,845,177;0;1,198,760,976;259,208,391;417,578,181;0;76,747,127;1,071,951;7,383,726,192;31,752,624,977
31-Mar-2026;MTLA;METROPOLITAN LAND Tbk;32;0;0;0;0;68,329,970;0;216,900,000;152,500;875;0;0;10,200;0;400;0;0;0;0;1,907,905,693;0;0;0;0;0;0;0;10,264,455;0;0;0;0;120,963,476;708,863,620;0;0;374,758,601;28,330;1,376,275,678;4,784,453,830
31-Mar-2026;MTMH;MURNI SADAR Tbk;1,582,300;0;82,449,300;0;0;0;0;0;78,469,300;0;0;0;100;0;0;0;0;0;0;97,375,300;0;0;0;0;0;0;0;0;0;0;0;0;0;2,382,600;0;0;0;0;69,517,450;331,776,350
31-Mar-2026;MTPS;META EPSI Tbk;0;0;0;0;0;0;0;0;0;0;0;0;100;175,282;0;0;0;0;0;405,765,548;0;104,794,200;0;0;0;0;0;27,643;0;0;0;0;150,551,611;6,931,787;104,400;0;283,612;26,255;343,664,719;1,012,325,157
31-Mar-2026;MTRA;MITRA PEMUDA Tbk;0;0;0;0;0;0;0;0;0;0;0;0;2,000,000;0;0;0;0;0;0;27,066,900;0;0;0;0;0;0;0;0;0;0;0;0;0;17,874,100;0;0;0;0;123,029,500;169,970,500
31-Mar-2026;MTSM;METRO REALTY Tbk, PT;484,080;0;0;0;0;0;0;0;140,000;0;0;0;100,100;0;0;0;0;0;0;64,751,224;0;0;0;0;0;0;0;0;0;0;0;0;0;616,000;0;0;0;0;17,331,612;83,423,016
31-Mar-2026;MTWI;MALACCA TRUST WUWUNGAN INSURANCE Tbk;0;0;0;0;0;0;0;4,166,000;700;0;0;0;100;0;0;0;0;26,062,900;0;2,562,575,215;0;0;0;0;0;0;0;78,300;0;0;0;0;0;59,612,248;0;0;0;0;271,991,176;2,924,486,639
31-Mar-2026;MUTU;MUTUAGUNG LESTARI Tbk;0;0;0;0;0;0;0;0;53,004,000;0;0;0;0;5,426,000;0;0;0;0;0;382,633,000;0;0;0;0;0;0;0;0;0;0;0;0;0;3,920,075;0;0;0;275;827,967,235;1,272,950,585
31-Mar-2026;MYOH;SAMINDO RESOURCES Tbk;3,922;0;0;0;0;37,146,306;1,100;544,188;18,900;95;896,300;0;20,050,850;0;0;0;0;0;0;269,991,341;0;0;0;0;0;0;1,043;0;0;0;1,204,136,359;0;233,390,500;11,069,249;0;0;4,771,300;0;424,269,797;2,206,291,250
31-Mar-2026;MYOR;MAYORA INDAH Tbk;38,859,000;95,500;10,132,455;5,332,275;0;19,241,498;48,911,554;4,978,625;47,584,423;122,851;110,313,033;345,056,575;13,149,496;320,800;2,000;0;30,000;0;1,200,000;291,018,050;0;8,590,300;354,200;50,340,000;350,000;125,000;426,800;1,825;0;0;0;200;1,210,422,055;9,054,844;211,441,952;938,850;801,761,000;25,854,575;209,893,389;3,465,903,125
31-Mar-2026;MYTX;ASIA PACIFIC INVESTAMA Tbk;60,529,000;0;0;0;378,800;0;0;0;800;7,500;0;0;100;0;0;5,662,429,162;0;0;12,500;1,561,919,754;0;0;0;0;0;0;0;0;0;0;0;0;0;13,903;0;0;0;0;413,510,079;7,698,801,598
31-Mar-2026;NAIK;ADIWARNA ANUGERAH ABADI Tbk;56,000;0;0;0;0;0;0;0;22,554,800;0;0;0;0;150,000;0;0;0;0;0;1,825,030,600;0;0;0;0;0;0;0;0;0;0;0;0;0;1,598,600;0;0;0;0;1,478,004,080;3,327,394,080
31-Mar-2026;NANO;NANOTECH INDONESIA GLOBAL Tbk;2,089,700;0;310,800;0;225,000,000;0;0;0;2,047,464,987;0;0;0;100;0;0;0;67,585,800;0;0;2,017,300;0;0;0;0;0;0;0;40,000;0;0;0;0;0;2,089,550;0;150,000,000;0;300;1,788,841,732;4,285,440,269
31-Mar-2026;NASA;ANDALAN PERKASA ABADI  Tbk;4,942;0;0;0;327,000,000;0;0;117,082,300;547,410,000;118;0;0;100;14,484;0;0;0;0;0;6,913,488,573;0;258,823,128;0;54,800;0;0;0;0;0;0;0;0;1,445,466,550;47,859,901;233,876;0;52,498,965;40,479;1,294,951,106;11,004,929,322
31-Mar-2026;NASI;WAHANA INTI MAKMUR Tbk;6,964,700;0;0;0;0;0;0;0;6,471,500;0;0;0;100;0;0;0;0;0;0;24,245,100;0;0;0;0;0;0;0;0;0;0;0;0;0;637,100;0;0;0;0;201,681,500;240,000,000
31-Mar-2026;NATO;SURYA PERMATA ANDALAN Tbk;26,797,700;0;0;0;0;0;0;0;1,121,559,064;0;0;0;100;0;0;0;0;0;0;6,309,809,786;0;0;0;0;0;0;0;0;0;0;0;0;330,616,000;1,600;31,745,000;0;156,081,050;0;24,501,204;8,001,111,504
31-Mar-2026;NAYZ;HASSANA BOGA SEJAHTERA TBK;1,051,500;0;100;0;0;0;0;0;18,399,994;0;0;0;1,250,100;0;0;0;0;0;0;1,661,228,700;0;0;0;0;0;0;0;0;0;0;0;0;0;1,240,000;0;0;0;0;866,841,078;2,550,011,472
31-Mar-2026;NCKL;TRIMEGAH BANGUN PERSADA Tbk;1,875,087,109;15,566,121;36,049,100;25,449,300;0;15,945,900;143,876,540;1,195,200;221,190,400;12,655,064;17,252,700;4,921,339;14,653,200;5,020,100;68,500;0;0;0;0;6,799,100,415;0;0;1,119,600;34,381,100;350,000;0;0;6,000;6,456,800;0;0;0;1,517,421,515;33,756,824;345,796,373;20,927,500;534,939,700;12,530,600;1,541,441,000;13,237,158,000
31-Mar-2026;NELY;PELAYARAN NELLY DWI PUTRI Tbk;0;0;0;0;0;0;0;5,276,200;921,600;0;0;0;100;5,150,000;0;0;0;0;0;2,160,355,900;0;0;0;0;0;0;0;0;0;0;0;0;0;2,413,200;0;0;0;54,600;175,191,100;2,349,362,700
31-Mar-2026;NEST;ESTA INDONESIA Tbk;0;0;50,000,000;0;0;206,000,000;0;0;9,272,200;0;0;0;0;0;0;0;0;0;0;531,908,700;0;0;0;0;0;0;0;0;0;0;0;0;0;5,990,300;0;0;0;0;3,309,328,800;4,112,500,000
31-Mar-2026;NETV;MDTV MEDIA TECHNOLOGIES Tbk;778,850;0;0;0;0;46,500,000;0;0;5,300;0;0;0;18,549,100;27,700;0;0;0;0;0;6,990,522,203;0;0;0;0;0;0;0;0;0;0;0;0;9,300,000;164,515,750;0;0;0;100;1,020,431,553;8,250,630,556
